Emp_ID,Full_Name,Gender,DOB,Age,Nationality,Ethnicity,Job_Title,Department,Job_Level,Hire_Date,Status,Emp_Type,Tenure (Years),Salary_Band,Salary,Job_Rating,Location,Days_Absent,Sick_Days,Annual_Leave
1316,Noe Olsen,M,12/11/1973,47,Brazilian,Hispanic/Latin,HR Administrator,HR,Non-Manager,12/11/1993,Active,Full Time,27,C,"$50,000.00",3,Canada,2,2,0
1429,Crista Vickers,F,11/12/1973,47,Brazilian,Hispanic/Latin,Developer,IT,Non-Manager,11/12/1993,Active,Full Time,27,A,"$30,000.00",3,South African,0,0,0
1461,Isabelle Roper,F,7/9/1973,47,American,Black,Developer,IT,Non-Manager,7/9/1993,Active,Full Time,27,C,"$50,000.00",4,UK,7,7,0
1474,September Embry,F,6/8/1973,47,Canadian,Black,Administrator,Admin,Non-Manager,6/8/1993,Active,Full Time,27,B,"$40,000.00",4,USA,11,6,5
1531,Alleen Espinal,M,31/12/1973,47,American,Black,Marketing Assistant,Marketing,Manager,31/12/1993,Active,Full Time,27,B,"$40,000.00",4,Australia,4,4,0
1542,Maris Hayden,M,6/3/1974,47,Portugese,Black,PA ,Admin,Non-Manager,6/3/1994,Active,Full Time,27,A,"$30,000.00",1,France,3,3,0
1572,Chung Bickford,M,2/4/1974,47,French,Black,HR Administrator,HR,Non-Manager,2/4/1994,Active,Full Time,27,D,"$60,000.00",4,USA,1,1,0
1582,Cory Sumner,M,2/7/1973,47,Australian,Black,Administrator,Admin,Non-Manager,2/7/1993,Active,Full Time,27,C,"$50,000.00",3,Canada,3,3,0
1587,Karole Grier,F,10/7/1973,47,South African,Black,HR Manager,HR,Manager,10/7/1993,Active,Full Time,27,A,"$30,000.00",1,South African,2,2,0
1595,Paige Hopson,F,23/11/1973,47,Nigerian,Black,HR Assistant,HR,Non-Manager,23/11/1993,Retired,Other,27,C,"$50,000.00",4,France,13,8,5
14,Sean White,M,9/6/1972,48,Iranian,Persian,Developer,IT,Non-Manager,9/6/1992,Active,Part Time,28,B,"$40,000.00",2,South African,1,1,0
29,Amanda Phillips,F,17/7/1972,48,Iranian,Persian,IT Analyst,IT,Non-Manager,17/7/1992,Active,Full Time,28,D,"$60,000.00",2,South African,0,0,0
141,Jane Foster,F,15/2/1973,48,French,White,Recruitment Manager,HR,Manager,15/2/1993,Active,Part Time,28,A,"$30,000.00",5,Canada,8,8,0
168,Brenda Davis,F,10/6/1972,48,Nigerian,Black,PA ,Admin,Non-Manager,10/6/1992,Resigned,Other,28,A,"$30,000.00",3,USA,11,6,5
173,Steven Thomas,M,1/8/1972,48,Chinese,Asian,Finance Manager,Finance,Manager,1/8/1992,Resigned,Other,28,A,"$30,000.00",2,Australia,15,4,11
176,Henry Campbell,M,28/6/1972,48,Mexican,Hispanic/Latin,HR Administrator,HR,Non-Manager,28/6/1992,Active,Part Time,28,A,"$30,000.00",3,Canada,13,8,5
186,Diane Lopez,F,4/3/1973,48,Pakistani,Asian,Procurement and Planning,Planning,Non-Manager,4/3/1993,Active,Part Time,28,D,"$60,000.00",4,Australia,4,4,0
190,Aaron Rogers,M,6/6/1972,48,Mexican,Hispanic/Latin,Security Officer,IT,Non-Manager,6/6/1992,Retired,Other,28,A,"$30,000.00",4,USA,11,6,5
316,Ashley Ross,F,6/4/1973,48,Nigerian,Black,Brand Manager,Marketing,Manager,6/4/1993,Active,Part Time,28,A,"$30,000.00",3,USA,15,4,11
345,Gary Cooper,M,14/2/1973,48,Australian,White,Planning Manager,Planning,Manager,14/2/1993,Active,Part Time,28,B,"$40,000.00",3,USA,2,2,0
376,Thomas Brooks,M,5/2/1973,48,British,White,Marketing Assistant,Marketing,Manager,5/2/1993,Active,Part Time,28,B,"$40,000.00",1,South African,10,4,6
480,Kathleen Roberts,F,29/4/1973,48,Portugese,White,Recruitment Manager,HR,Manager,29/4/1993,Retired,Other,28,A,"$30,000.00",2,UK,11,6,5
507,Kristin Rice,F,26/12/1972,48,Iranian,Persian,PA ,Admin,Non-Manager,26/12/1992,Active,Other,28,C,"$50,000.00",1,Australia,13,8,5
529,Lucille Morales,F,24/4/1973,48,French,White,Brand Manager,Marketing,Manager,24/4/1993,Active,Part Time,28,A,"$30,000.00",3,France,4,4,0
548,Daisy Gross,F,13/1/1973,48,Brazilian,Hispanic/Latin,Sales Manager,Sales,Manager,13/1/1993,Active,Part Time,28,B,"$40,000.00",4,USA,4,4,0
557,Wallace Griffin,F,21/2/1973,48,Australian,White,HR Assistant,HR,Non-Manager,21/2/1993,Retired,Other,28,A,"$30,000.00",4,Germany,12,7,5
631,Percy Pierce,M,3/10/1972,48,Australian,White,IT Analyst,IT,Non-Manager,3/10/1992,Active,Part Time,28,A,"$30,000.00",2,France,14,4,10
633,Velma Simon,F,12/7/1972,48,Indian,Asian,Security Officer,IT,Non-Manager,12/7/1992,Active,Part Time,28,A,"$30,000.00",4,Australia,11,6,5
637,Darin Garrett,M,12/10/1972,48,Canadian,White,Payroll,Finance,Non-Manager,12/10/1992,Active,Part Time,28,B,"$40,000.00",4,Canada,6,6,0
711,Jana Stokes,F,2/10/1972,48,Indian,Asian,Administrator,Admin,Non-Manager,2/10/1992,Active,Full Time,28,D,"$60,000.00",3,USA,7,7,0
758,Martin Bates,M,4/6/1972,48,Nigerian,Black,Administrator,Admin,Non-Manager,4/6/1992,Active,Full Time,28,D,"$60,000.00",3,Germany,12,7,5
794,Elsa Murray,F,24/3/1973,48,Indian,Asian,Administrator,Admin,Non-Manager,24/3/1993,Active,Full Time,28,A,"$30,000.00",3,USA,2,2,0
828,Elaine Peterson,F,30/8/1972,48,Mexican,Hispanic/Latin,HR Administrator,HR,Non-Manager,30/8/1992,Active,Full Time,28,D,"$60,000.00",3,South African,14,4,10
860,Billie Blake,F,22/11/1972,48,Iranian,Persian,Marketing Assistant,Marketing,Manager,22/11/1992,Retired,Other,28,B,"$40,000.00",4,USA,12,7,5
966,Domingo Wallace,M,23/6/1972,48,Irish,White,Brand Manager,Marketing,Manager,23/6/1992,Active,Full Time,28,A,"$30,000.00",3,South African,12,7,5
1043,Heather Tate,F,3/1/1973,48,German,White,Developer,IT,Non-Manager,3/1/1993,Active,Full Time,28,A,"$30,000.00",3,Australia,14,4,10
1064,Dawn Powell,F,4/2/1973,48,Mexican,Hispanic/Latin,Sales Manager,Sales,Manager,4/2/1993,Active,Full Time,28,A,"$30,000.00",2,South African,8,8,0
1083,Bridget Carpenter,F,13/11/1972,48,German,White,Recruitment Manager,HR,Manager,13/11/1992,Retired,Other,28,A,"$30,000.00",1,South African,7,7,0
1183,Tasha Owens,F,7/10/1972,48,French,Black,Credit Controller,Finance,Non-Manager,7/10/1992,Active,Full Time,28,C,"$50,000.00",2,UK,4,4,0
1206,Sabrina Love,F,27/8/1972,48,Cuban,Hispanic/Latin,Marketing Manager,Marketing,Manager,27/8/1992,Active,Full Time,28,C,"$50,000.00",4,Australia,15,4,11
1236,Alicia Barber,F,24/10/1972,48,Pakistani,Asian,Finance Manager,Finance,Manager,24/10/1992,Active,Part Time,28,B,"$40,000.00",3,France,11,6,5
1275,Jessica Kim,F,13/6/1972,48,French,Black,Marketing Manager,Marketing,Manager,13/6/1992,Active,Part Time,28,C,"$50,000.00",3,South African,12,7,5
1304,Karol Hatchett,F,11/7/1972,48,Brazilian,Hispanic/Latin,Marketing Assistant,Marketing,Manager,11/7/1992,Active,Full Time,28,B,"$40,000.00",1,France,4,4,0
1349,Octavio Mclendon,M,17/3/1973,48,Pakistani,Asian,HR Manager,HR,Manager,17/3/1993,Active,Full Time,28,D,"$60,000.00",4,UK,4,4,0
1363,Gertude Kingsley,F,21/2/1973,48,Portugese,Black,Administrator,Admin,Non-Manager,21/2/1993,Active,Full Time,28,B,"$40,000.00",4,Germany,9,4,5
1437,Nakia Arreola,F,6/11/1972,48,Brazilian,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,6/11/1992,Retired,Other,28,D,"$60,000.00",3,USA,6,6,0
1441,Adena Mobley,F,3/6/1972,48,Australian,Black,Credit Controller,Finance,Non-Manager,3/6/1992,Active,Full Time,28,C,"$50,000.00",4,Canada,4,4,0
1455,Sierra Redman,F,22/6/1972,48,Cuban,Hispanic/Latin,HR Assistant,HR,Non-Manager,22/6/1992,Active,Full Time,28,C,"$50,000.00",3,South African,10,4,6
1507,Ester Duvall,F,2/9/1972,48,Portugese,Black,Finance Manager,Finance,Manager,2/9/1992,Active,Part Time,28,A,"$30,000.00",2,USA,11,6,5
1532,Nidia Mccarter,F,26/11/1972,48,Pakistani,Asian,PA ,Admin,Non-Manager,26/11/1992,Retired,Other,28,B,"$40,000.00",2,Canada,14,4,10
1544,Carlee Viera,F,14/3/1973,48,Irish,Black,Security Officer,IT,Non-Manager,14/3/1993,Active,Full Time,28,C,"$50,000.00",2,UK,4,4,0
1578,Briana Willey,F,30/12/1972,48,Canadian,Black,Security Officer,IT,Non-Manager,30/12/1992,Active,Full Time,28,C,"$50,000.00",4,USA,11,6,5
134,Marie Collins,F,7/4/1972,49,South African,White,Procurement and Planning,Planning,Non-Manager,7/4/1992,Retired,Other,29,C,"$50,000.00",4,France,1,1,0
148,Carolyn Ross,F,17/12/1971,49,Iranian,Persian,Sales Clerk,Sales,Non-Manager,17/12/1991,Active,Part Time,29,C,"$50,000.00",5,UK,13,8,5
239,Kenneth Ross,M,8/11/1971,49,South African,White,Sales Assistant,Sales,Non-Manager,8/11/1991,Retired,Other,29,A,"$30,000.00",1,Australia,0,0,0
307,Harold Jones,M,17/12/1971,49,Australian,White,PA ,Admin,Non-Manager,17/12/1991,Active,Other,29,B,"$40,000.00",1,UK,13,8,5
324,Stephen Hall,M,21/2/1972,49,Mexican,Hispanic/Latin,HR Administrator,HR,Non-Manager,21/2/1992,Retired,Other,29,C,"$50,000.00",3,UK,1,1,0
397,Anne Rodriguez,F,15/8/1971,49,Pakistani,Asian,Brand Manager,Marketing,Manager,15/8/1991,Active,Part Time,29,A,"$30,000.00",3,USA,8,8,0
440,Jason Wilson,M,1/8/1971,49,German,White,Payroll,Finance,Non-Manager,1/8/1991,Active,Other,29,D,"$60,000.00",4,UK,6,6,0
528,Victoria Benson,F,13/1/1972,49,French,White,PA ,Admin,Non-Manager,13/1/1992,Active,Part Time,29,A,"$30,000.00",3,South African,8,8,0
570,Jaime Massey,M,8/4/1972,49,German,White,Security Officer,IT,Non-Manager,8/4/1992,Active,Part Time,29,A,"$30,000.00",4,France,10,4,6
578,Carl Aguilar,M,16/2/1972,49,Nigerian,Black,Payroll,Finance,Non-Manager,16/2/1992,Active,Part Time,29,C,"$50,000.00",4,Canada,11,6,5
582,Ricky Houston,M,19/11/1971,49,American,White,Payroll,Finance,Non-Manager,19/11/1991,Retired,Other,29,B,"$40,000.00",2,Germany,5,5,0
599,Tiffany Arnold,F,10/12/1971,49,Irish,White,Marketing Assistant,Marketing,Manager,10/12/1991,Active,Part Time,29,D,"$60,000.00",1,UK,14,4,10
643,Norman Bryant,M,10/4/1972,49,Indian,Asian,Sales Clerk,Sales,Non-Manager,10/4/1992,Active,Part Time,29,D,"$60,000.00",1,Germany,6,6,0
722,Pauline Kelley,F,7/6/1971,49,Brazilian,Hispanic/Latin,IT Analyst,IT,Non-Manager,7/6/1991,Active,Full Time,29,C,"$50,000.00",2,Germany,12,7,5
776,Jean Caldwell,F,7/4/1972,49,Indian,Asian,IT Analyst,IT,Non-Manager,7/4/1992,Active,Full Time,29,C,"$50,000.00",3,Germany,0,0,0
834,Cassandra Sherman,F,28/12/1971,49,German,White,Administrator,Admin,Non-Manager,28/12/1991,Active,Full Time,29,C,"$50,000.00",2,South African,5,5,0
891,Casey Reeves,F,31/3/1972,49,Cuban,Hispanic/Latin,Payroll,Finance,Non-Manager,31/3/1992,Active,Full Time,29,D,"$60,000.00",2,Germany,4,4,0
1138,Brandy Wade,F,24/11/1971,49,French,White,HR Manager,HR,Manager,24/11/1991,Active,Full Time,29,D,"$60,000.00",3,South African,0,0,0
1245,Rebecca Ruiz,F,31/7/1971,49,British,Black,Administrator,Admin,Non-Manager,31/7/1991,Active,Part Time,29,A,"$30,000.00",2,France,10,4,6
1247,Jaime Howell,M,26/10/1971,49,Canadian,Black,Sales Manager,Sales,Manager,26/10/1991,Active,Part Time,29,D,"$60,000.00",1,Australia,15,4,11
1324,Weston Belanger,M,2/7/1971,49,Canadian,Black,Recruitment Manager,HR,Manager,2/7/1991,Active,Full Time,29,B,"$40,000.00",4,Germany,7,7,0
1448,Basil Mejia,M,21/8/1971,49,Canadian,Black,Sales Assistant,Sales,Non-Manager,21/8/1991,Active,Full Time,29,C,"$50,000.00",3,Australia,12,7,5
1469,Vina Carlos,F,19/11/1971,49,Brazilian,Hispanic/Latin,HR Assistant,HR,Non-Manager,19/11/1991,Retired,Other,29,B,"$40,000.00",3,UK,0,0,0
1484,Narcisa Clarkson,F,27/8/1971,49,Mexican,Hispanic/Latin,Sales Manager,Sales,Manager,27/8/1991,Active,Full Time,29,B,"$40,000.00",3,France,12,7,5
1534,Kerrie Croft,F,28/4/1972,49,Australian,Black,PA ,Admin,Non-Manager,28/4/1992,Active,Full Time,29,D,"$60,000.00",2,Germany,11,6,5
1596,Elidia Sewell,F,23/3/1972,49,Japanese,Asian,PA ,Admin,Non-Manager,23/3/1992,Active,Other,29,A,"$30,000.00",2,Australia,1,1,0
40,Donna Cox,F,13/6/1970,50,Portugese,White,Brand Manager,Marketing,Manager,13/6/1990,Active,Part Time,30,B,"$40,000.00",5,France,9,4,5
88,Michael Wright,M,3/1/1971,50,Pakistani,Asian,Administrator,Admin,Non-Manager,3/1/1991,Active,Part Time,30,C,"$50,000.00",2,Germany,7,7,0
91,Christopher Robinson,M,29/12/1970,50,Japanese,Asian,Brand Manager,Marketing,Manager,29/12/1990,Retired,Other,30,A,"$30,000.00",5,UK,6,6,0
116,Marilyn Bryant,F,16/4/1971,50,Pakistani,Asian,IT Analyst,IT,Non-Manager,16/4/1991,Retired,Other,30,D,"$60,000.00",1,UK,12,7,5
151,Tammy Robinson,F,23/1/1971,50,Portugese,White,HR Assistant,HR,Non-Manager,23/1/1991,Terminated,Other,30,B,"$40,000.00",3,Canada,7,7,0
160,Anna Martin,F,8/2/1971,50,Mexican,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,8/2/1991,Active,Part Time,30,C,"$50,000.00",1,France,13,8,5
197,Gerald Griffin,M,11/3/1971,50,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,11/3/1991,Active,Part Time,30,B,"$40,000.00",2,UK,1,1,0
257,Steven Coleman,M,29/3/1971,50,Canadian,White,Credit Controller,Finance,Non-Manager,29/3/1991,Resigned,Other,30,C,"$50,000.00",1,Australia,12,7,5
279,Tammy Moore,F,13/12/1970,50,South African,White,Payroll,Finance,Non-Manager,13/12/1990,Resigned,Other,30,B,"$40,000.00",3,Australia,3,3,0
320,Jacqueline Lopez,F,26/9/1970,50,Japanese,Asian,Procurement and Planning,Planning,Non-Manager,26/9/1990,Active,Part Time,30,C,"$50,000.00",2,Canada,13,8,5
343,Kevin Long,M,4/8/1970,50,French,White,Sales Assistant,Sales,Non-Manager,4/8/1990,Active,Part Time,30,B,"$40,000.00",4,Germany,5,5,0
378,Louis Campbell,M,4/2/1971,50,French,White,Finance Manager,Finance,Manager,4/2/1991,Active,Part Time,30,C,"$50,000.00",1,Canada,14,4,10
449,Ralph Cook,M,24/7/1970,50,Australian,White,Sales Assistant,Sales,Non-Manager,24/7/1990,Active,Part Time,30,B,"$40,000.00",3,Germany,10,4,6
503,Cesar Hardy,M,1/1/1971,50,Chinese,Asian,Finance Manager,Finance,Manager,1/1/1991,Retired,Other,30,D,"$60,000.00",4,South African,6,6,0
506,Mitchell Patton,M,5/4/1971,50,Iranian,Persian,Sales Clerk,Sales,Non-Manager,5/4/1991,Active,Other,30,B,"$40,000.00",3,Canada,10,4,6
678,Sally Massey,F,19/4/1971,50,Brazilian,Hispanic/Latin,HR Manager,HR,Manager,19/4/1991,Active,Part Time,30,D,"$60,000.00",3,Germany,14,4,10
692,Charlie Andrews,M,25/6/1970,50,Nigerian,Black,Payroll,Finance,Non-Manager,25/6/1990,Active,Part Time,30,C,"$50,000.00",1,France,4,4,0
743,Patrick Kim,F,22/8/1970,50,Indian,Asian,HR Manager,HR,Manager,22/8/1990,Active,Full Time,30,C,"$50,000.00",3,UK,8,8,0
754,Alonzo Garner,M,31/1/1971,50,Japanese,Asian,Procurement and Planning,Planning,Non-Manager,31/1/1991,Active,Full Time,30,A,"$30,000.00",1,South African,9,4,5
813,Barbara Banks,F,7/3/1971,50,Mexican,Hispanic/Latin,Marketing Assistant,Marketing,Manager,7/3/1991,Active,Full Time,30,B,"$40,000.00",4,France,10,4,6
831,Sheri Morales,F,14/2/1971,50,Japanese,Asian,HR Administrator,HR,Non-Manager,14/2/1991,Active,Full Time,30,C,"$50,000.00",3,USA,11,6,5
979,Kenneth Stephens,M,17/4/1971,50,Cuban,Hispanic/Latin,HR Manager,HR,Manager,17/4/1991,Retired,Other,30,D,"$60,000.00",2,USA,13,8,5
988,Bradley Brooks,M,3/8/1970,50,Nigerian,Black,Procurement and Planning,Planning,Non-Manager,3/8/1990,Retired,Other,30,A,"$30,000.00",2,Canada,0,0,0
1041,Shelia Santos,F,7/9/1970,50,German,White,Security Officer,IT,Non-Manager,7/9/1990,Active,Full Time,30,D,"$60,000.00",3,Germany,4,4,0
1082,Velma Watson,F,7/11/1970,50,South African,White,Procurement and Planning,Planning,Non-Manager,7/11/1990,Active,Full Time,30,B,"$40,000.00",3,France,4,4,0
1084,Leona Goodman,F,20/11/1970,50,Portugese,White,HR Manager,HR,Manager,20/11/1990,Active,Full Time,30,A,"$30,000.00",1,Canada,8,8,0
1147,Faye Norman,F,28/12/1970,50,American,Black,Payroll,Finance,Non-Manager,28/12/1990,Active,Full Time,30,A,"$30,000.00",3,South African,3,3,0
1226,Megan Weber,F,18/9/1970,50,Iranian,Persian,Security Officer,IT,Non-Manager,18/9/1990,Active,Part Time,30,A,"$30,000.00",3,USA,13,8,5
1268,Brittany Silva,F,20/4/1971,50,German,Black,Procurement and Planning,Planning,Non-Manager,20/4/1991,Active,Part Time,30,B,"$40,000.00",3,France,5,5,0
1270,Susan George,F,11/2/1971,50,American,Black,HR Assistant,HR,Non-Manager,11/2/1991,Active,Part Time,30,B,"$40,000.00",4,Australia,15,4,11
1303,Almeda Pfeifer,M,19/4/1971,50,Portugese,Black,Payroll,Finance,Non-Manager,19/4/1991,Active,Full Time,30,A,"$30,000.00",3,France,7,7,0
1378,Monet Limon,M,2/12/1970,50,Iranian,Persian,HR Assistant,HR,Non-Manager,2/12/1990,Active,Full Time,30,A,"$30,000.00",3,South African,3,3,0
1382,Summer Hudgens,F,26/2/1971,50,German,Black,Brand Manager,Marketing,Manager,26/2/1991,Retired,Other,30,B,"$40,000.00",3,Canada,7,7,0
1406,Mallory Schubert,M,9/12/1970,50,Pakistani,Asian,Finance Manager,Finance,Manager,9/12/1990,Active,Full Time,30,A,"$30,000.00",3,Germany,3,3,0
1415,Clarita Coates,F,6/4/1971,50,British,Black,Credit Controller,Finance,Non-Manager,6/4/1991,Retired,Other,30,C,"$50,000.00",4,USA,6,6,0
1460,Thao Montero,M,17/10/1970,50,Pakistani,Asian,Procurement and Planning,Planning,Non-Manager,17/10/1990,Active,Full Time,30,D,"$60,000.00",2,France,1,1,0
4,Edward Torres,M,29/5/1969,51,Portugese,White,Security Officer,IT,Non-Manager,29/5/1989,Retired,Other,31,C,"$50,000.00",1,Canada,9,4,5
61,Randy Harris,M,1/7/1969,51,Nigerian,Black,Recruitment Manager,HR,Manager,1/7/1989,Active,Part Time,31,A,"$30,000.00",4,USA,11,6,5
67,Matthew Thompson,M,3/11/1969,51,Australian,White,HR Manager,HR,Manager,3/11/1989,Active,Part Time,31,A,"$30,000.00",3,Germany,13,8,5
93,Nicholas Alexander,M,18/4/1970,51,South African,White,Administrator,Admin,Non-Manager,18/4/1990,Terminated,Other,31,A,"$30,000.00",2,Australia,2,2,0
202,Wanda Butler,F,30/3/1970,51,Nigerian,Black,Recruitment Manager,HR,Manager,30/3/1990,Active,Part Time,31,D,"$60,000.00",3,Canada,7,7,0
228,Jose Walker,M,19/10/1969,51,South African,White,Security Officer,IT,Non-Manager,19/10/1989,Active,Part Time,31,B,"$40,000.00",1,UK,0,0,0
241,Sarah Russell,F,9/1/1970,51,Australian,White,Procurement and Planning,Planning,Non-Manager,9/1/1990,Active,Part Time,31,B,"$40,000.00",3,South African,8,8,0
278,Marie Taylor,F,13/12/1969,51,South African,White,Marketing Assistant,Marketing,Manager,13/12/1989,Active,Part Time,31,D,"$60,000.00",2,Germany,15,4,11
338,Irene Scott,F,10/7/1969,51,Portugese,White,Recruitment Manager,HR,Manager,10/7/1989,Active,Part Time,31,D,"$60,000.00",1,Australia,5,5,0
350,Philip Torres,M,26/4/1970,51,Canadian,White,Sales Manager,Sales,Manager,26/4/1990,Active,Part Time,31,C,"$50,000.00",2,Germany,11,6,5
390,Brian Edwards,M,10/4/1970,51,Iranian,Persian,Marketing Assistant,Marketing,Manager,10/4/1990,Active,Part Time,31,A,"$30,000.00",2,UK,9,4,5
514,Benny Diaz,M,2/11/1969,51,Portugese,White,Marketing Manager,Marketing,Manager,2/11/1989,Active,Part Time,31,B,"$40,000.00",2,Australia,9,4,5
536,Margie Little,F,5/7/1969,51,Canadian,White,Administrator,Admin,Non-Manager,5/7/1989,Active,Part Time,31,B,"$40,000.00",1,Canada,5,5,0
639,Helen Padilla,F,25/7/1969,51,British,White,Sales Manager,Sales,Manager,25/7/1989,Active,Part Time,31,B,"$40,000.00",1,South African,3,3,0
665,Juan Santos,M,18/10/1969,51,Cuban,Hispanic/Latin,Security Officer,IT,Non-Manager,18/10/1989,Active,Part Time,31,A,"$30,000.00",2,USA,14,4,10
682,Gerald Foster,M,20/10/1969,51,Pakistani,Asian,IT Analyst,IT,Non-Manager,20/10/1989,Active,Part Time,31,C,"$50,000.00",2,Australia,1,1,0
709,Caroline Davis,F,8/2/1970,51,Australian,White,Brand Manager,Marketing,Manager,8/2/1990,Active,Full Time,31,B,"$40,000.00",3,Canada,14,4,10
858,Dianne Cooper,F,12/2/1970,51,British,White,Brand Manager,Marketing,Manager,12/2/1990,Active,Full Time,31,A,"$30,000.00",3,UK,15,4,11
929,Freddie Ross,M,1/2/1970,51,British,White,Marketing Manager,Marketing,Manager,1/2/1990,Active,Full Time,31,B,"$40,000.00",3,Canada,9,4,5
958,Miguel Klein,M,26/11/1969,51,Nigerian,Black,HR Administrator,HR,Non-Manager,26/11/1989,Active,Full Time,31,B,"$40,000.00",2,USA,1,1,0
986,Adrian Phillips,M,30/6/1969,51,German,White,Sales Manager,Sales,Manager,30/6/1989,Retired,Other,31,C,"$50,000.00",3,Australia,15,4,11
1057,Teri Morton,F,25/1/1970,51,American,White,Security Officer,IT,Non-Manager,25/1/1990,Active,Full Time,31,A,"$30,000.00",2,Australia,6,6,0
1088,Edna Blair,F,14/8/1969,51,Iranian,Persian,Recruitment Manager,HR,Manager,14/8/1989,Active,Full Time,31,A,"$30,000.00",4,Canada,1,1,0
1117,Anne Jenkins,F,1/9/1969,51,Mexican,Hispanic/Latin,Marketing Manager,Marketing,Manager,1/9/1989,Active,Full Time,31,A,"$30,000.00",3,France,11,6,5
1214,Sylvia Cole,F,23/8/1969,51,German,Black,HR Assistant,HR,Non-Manager,23/8/1989,Active,Full Time,31,A,"$30,000.00",4,Australia,5,5,0
1297,Latarsha Daugherty,F,12/10/1969,51,Mexican,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,12/10/1989,Active,Full Time,31,D,"$60,000.00",2,Australia,5,5,0
1299,Fallon Lockett,F,26/11/1969,51,Brazilian,Hispanic/Latin,Finance Manager,Finance,Manager,26/11/1989,Active,Full Time,31,C,"$50,000.00",4,Canada,3,3,0
1307,Lanora Mott,F,6/9/1969,51,German,Black,HR Administrator,HR,Non-Manager,6/9/1989,Active,Full Time,31,D,"$60,000.00",3,South African,10,4,6
1405,Reita Easley,F,20/7/1969,51,Iranian,Persian,Marketing Assistant,Marketing,Manager,20/7/1989,Active,Full Time,31,C,"$50,000.00",2,Canada,7,7,0
1486,Cristopher Renfro,M,14/10/1969,51,British,Black,Administrator,Admin,Non-Manager,14/10/1989,Active,Full Time,31,B,"$40,000.00",4,Australia,2,2,0
1506,Thanh Regan,M,3/4/1970,51,Pakistani,Asian,Brand Manager,Marketing,Manager,3/4/1990,Retired,Other,31,D,"$60,000.00",2,UK,15,4,11
1516,Consuelo Cordova,M,9/9/1969,51,South African,Black,Sales Assistant,Sales,Non-Manager,9/9/1989,Active,Part Time,31,B,"$40,000.00",3,France,6,6,0
1548,Harrison Kohn,M,8/4/1970,51,French,Black,Credit Controller,Finance,Non-Manager,8/4/1990,Active,Full Time,31,B,"$40,000.00",1,Australia,13,8,5
28,Maria Jenkins,F,22/7/1968,52,South African,White,Sales Clerk,Sales,Non-Manager,22/7/1988,Resigned,Other,32,B,"$40,000.00",1,UK,5,5,0
203,Billy Collins,M,30/10/1968,52,Portugese,White,Developer,IT,Non-Manager,30/10/1988,Resigned,Other,32,A,"$30,000.00",2,Australia,2,2,0
229,Andrea James,F,26/2/1969,52,Portugese,White,PA ,Admin,Non-Manager,26/2/1989,Active,Part Time,32,B,"$40,000.00",3,USA,2,2,0
302,Steve Bailey,M,8/8/1968,52,Australian,White,HR Administrator,HR,Non-Manager,8/8/1988,Active,Other,32,C,"$50,000.00",2,UK,2,2,0
305,Gerald Robinson,M,28/8/1968,52,Brazilian,Hispanic/Latin,Marketing Assistant,Marketing,Manager,28/8/1988,Retired,Other,32,D,"$60,000.00",3,Australia,14,4,10
334,Dorothy Watson,F,23/11/1968,52,American,White,Security Officer,IT,Non-Manager,23/11/1988,Active,Other,32,C,"$50,000.00",1,UK,5,5,0
367,Jonathan Adams,M,27/8/1968,52,Mexican,Hispanic/Latin,Security Officer,IT,Non-Manager,27/8/1988,Retired,Other,32,D,"$60,000.00",1,Germany,12,7,5
437,Theresa Kelly,F,11/8/1968,52,Mexican,Hispanic/Latin,Recruitment Manager,HR,Manager,11/8/1988,Retired,Other,32,A,"$30,000.00",4,UK,9,4,5
